Prototype,CZ,Vintage,Object Class_1,Object Name_1.1 / FixedWindow_Nonres,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.2 / FixedWindow_Guest,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.3 / OperableWindow_Nonres,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.4 / FixedAndOperableWindow_Res,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.5 / Skylight_Nonres,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Class_2,Object Name_2.1 / Insulation_ExtWall_MetalFramed_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.2 / Insulation_ExtWall_MetalFramed_Guest,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.3 / Insulation_ExtWall_MetalFramed_Res,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.4 / Insulation_ExtWall_MetalBuilding_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.5 / Insulation_ExtWall_MassLight_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.6 / Insulation_ExtWall_Concrete4in_Insulated,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.7 / Insulation_ExtWall_WoodFramed_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.8 / Insulation_ExtWall_WoodFramed_Res,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.9 / Insulation_FlatRoof_MetalBuilding_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.10 / Insulation_FlatRoof_Concrete8in_Insulated,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.11 / Insulation_FlatRoof_WoodFramingAndOther_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.12 / Insulation_FlatRoof_WoodFramingAndOther_Guest,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.13 / Insulation_FlatRoof_WoodFramingAndOther_Res,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.14 / Insulation_AtticFloor_Reversed,Field Name,Value,Unit,#U_Factor,Unit
Hospital,9,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.26334375,in.,0.256,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,10,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.26334375,in.,0.256,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,11,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.31031722689075636,in.,0.238,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,12,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.31031722689075636,in.,0.238,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,13,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.31031722689075636,in.,0.238,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,14,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.4066730769230769,in.,0.208,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,15,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.4066730769230769,in.,0.208,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,16,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.38872887323943667,in.,0.213,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,1,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,2,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,3,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,4,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,5,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,6,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,7,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,8,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,9,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,10,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,11,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,12,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,13,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,14,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,15,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Hospital,16,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6197600000000001,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Outpatient,1,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.29225,in.,0.06,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.9043705263157897,in.,0.038,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Outpatient,2,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.9043705263157897,in.,0.038,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Outpatient,3,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,1.88168661971831,in.,0.071,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.9043705263157897,in.,0.038,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Outpatient,4,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.9043705263157897,in.,0.038,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Outpatient,5,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.9043705263157897,in.,0.038,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Outpatient,6,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.29225,in.,0.06,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.9043705263157897,in.,0.038,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Outpatient,7,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.29225,in.,0.06,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.9043705263157897,in.,0.038,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Outpatient,8,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.9043705263157897,in.,0.038,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Outpatient,9,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.34,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.22,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.9043705263157897,in.,0.038,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Outpatient,10,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.9043705263157897,in.,0.038,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
Outpatient,11,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.34,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.22,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.9043705263157897,in.,0.038,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
