Prototype,Vintage,Object Class_1,Object Name_1.1,#SpaceType,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Object Class_2,Object Name_2.1,Number_of_People_Schedule_Name,Number_of_People_Calculation_Method,People_per_Floor_Area,Activity_Level_Schedule_Name,Object Class_3,Object Name_3.1,Schedule_Name,Design_Level_Calculation_Method,Lights_Wattes_per_Floor_Area,Unit,End_Use_Subcategory_3.1,Object Class_4,Object Name_4.1,Schedule_Name,Design_Level_Calculation_Method,Equip_Wattes_per_Floor_Area,Unit,End_Use_Subcategory_4.1,Object Name_4.2,Schedule_Name,Design_Level_Calculation_Method,Refrig_Wattes_per_Floor_Area,Unit,End_Use_Subcategory_4.2,Object Class_5,Object Name_5.1,Schedule_Name,Design_Level_Calculation_Method,Gas_Power_per_Floor_Area,Unit,End_Use_Subcategory_5.1,Object Class_6,Object Name_6.1,Schedule_Name,Design_Level_Calculation_Method,Infil_Air_Change_per_hour,Infil_Flow_Rate_per_Exterior_Surface_Area,Object Class_7,Object Name_7.1,Outdoor_Air_Method,Outdoor_Airflow_per_Person,Outdoor_Airflow_per_Zone_Floor_Area,Outdoor_Airflow_per_Zone,Outdoor_Air_Schedule_Name,Object Class_8,Object Name_8.1,#Water_Heater_Type,Flow_Rate_Fraction_Schedule_Name,Target_Temperature_Schedule_Name,Peak_Flow_Rate,Object Class_9,Object Name_9.1,Heating_SetPoint_Schedule_Name,Cooling_SetPoint_Schedule_Name
SchoolLarge,V4,ZONE,Auditorium_FF_Zn,Auditorium Area,Multiplier,1,n/a,Floor_Area,10635.81,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Auditorium_FF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.142,PerformanceSpcPeopleActivityLevel,LIGHT,Lights_Auditorium Area,SchoolLargeClassroomLights,Watts/Area,1.4,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,Equip_Auditorium Area,SchoolLargeClassroomElecEquipment,Watts/Area,1.0,W/ft2,Receptacle,Refrig_Auditorium Area,SchoolLargeClassroomRefrigeration,Watts/Area,0.0,W/ft2,Refrigeration,GASEQUIPMENT,Gas_Auditorium Area,SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Auditorium_FF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Auditorium_FF_Zn,Maximum,15.0,1.065,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Auditorium_FF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,2.2654275299999997,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Auditorium_FF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
SchoolLarge,V4,ZONE,Aux_Gym_FF_Zn,Exercise/Fitness Center and Gymnasium Areas,Multiplier,1,n/a,Floor_Area,13434.61,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Aux_Gym_FF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.02,GymPeopleActivityLevel,LIGHT,Lights_Exercise/Fitness Center and Gymnasium Areas,SchoolLargeClassroomLights,Watts/Area,1.0,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,Equip_Exercise/Fitness Center and Gymnasium Areas,SchoolLargeClassroomElecEquipment,Watts/Area,0.5,W/ft2,Receptacle,Refrig_Exercise/Fitness Center and Gymnasium Areas,SchoolLargeClassroomRefrigeration,Watts/Area,0.0,W/ft2,Refrigeration,GASEQUIPMENT,Gas_Exercise/Fitness Center and Gymnasium Areas,SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Aux_Gym_FF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Aux_Gym_FF_Zn,Maximum,15.0,0.15,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Aux_Gym_FF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,0.8060766,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Aux_Gym_FF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
SchoolLarge,V4,ZONE,Bathrooms_FF_Zn,Restrooms,Multiplier,1,n/a,Floor_Area,2260.58,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Bathrooms_FF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.01,CommonAreaPeopleActivityLevel,LIGHT,Lights_Restrooms,SchoolLargeClassroomLights,Watts/Area,0.6,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,Equip_Restrooms,SchoolLargeClassroomElecEquipment,Watts/Area,0.0,W/ft2,Receptacle,Refrig_Restrooms,SchoolLargeClassroomRefrigeration,Watts/Area,0.0,W/ft2,Refrigeration,GASEQUIPMENT,Gas_Restrooms,SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Bathrooms_FF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Bathrooms_FF_Zn,Maximum,15.0,0.075,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Bathrooms_FF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,0.0,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Bathrooms_FF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
SchoolLarge,V4,ZONE,Bathrooms_SF_Zn,Restrooms,Multiplier,1,n/a,Floor_Area,2260.58,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Bathrooms_SF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.01,CommonAreaPeopleActivityLevel,LIGHT,Lights_Restrooms,SchoolLargeClassroomLights,Watts/Area,0.6,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,Equip_Restrooms,SchoolLargeClassroomElecEquipment,Watts/Area,0.0,W/ft2,Receptacle,Refrig_Restrooms,SchoolLargeClassroomRefrigeration,Watts/Area,0.0,W/ft2,Refrigeration,GASEQUIPMENT,Gas_Restrooms,SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Bathrooms_SF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Bathrooms_SF_Zn,Maximum,15.0,0.075,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Bathrooms_SF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,0.0,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Bathrooms_SF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
SchoolLarge,V4,ZONE,Cafeteria_FF_Zn,Dining Area (Cafeteria/Fast Food),Multiplier,1,n/a,Floor_Area,6717.34,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Cafeteria_FF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.06666666666666667,DiningAreaPeopleActivityLevel,LIGHT,Lights_Dining Area (Cafeteria/Fast Food),SchoolLargeClassroomLights,Watts/Area,1.0,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,Equip_Dining Area (Cafeteria/Fast Food),SchoolLargeClassroomElecEquipment,Watts/Area,0.5,W/ft2,Receptacle,Refrig_Dining Area (Cafeteria/Fast Food),SchoolLargeClassroomRefrigeration,Watts/Area,0.25,W/ft2,Refrigeration,GASEQUIPMENT,Gas_Dining Area (Cafeteria/Fast Food),SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Cafeteria_FF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Cafeteria_FF_Zn,Maximum,15.0,0.495,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Cafeteria_FF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,4.314025022222222,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Cafeteria_FF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
SchoolLarge,V4,ZONE,Corner_Class_1_Pod_1_FF_Zn,"Classroom, Lecture, Training, Vocational Areas",Multiplier,1,n/a,Floor_Area,1065.73,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Corner_Class_1_Pod_1_FF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.05,MeetingPeopleActivityLevel,LIGHT,"Lights_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomLights,Watts/Area,1.2,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,"Equip_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomElecEquipment,Watts/Area,0.8,W/ft2,Receptacle,"Refrig_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomRefrigeration,Watts/Area,0.0,W/ft2,Refrigeration,GASEQUIPMENT,"Gas_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Corner_Class_1_Pod_1_FF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Corner_Class_1_Pod_1_FF_Zn,Maximum,15.0,0.375,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Corner_Class_1_Pod_1_FF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,0.1598595,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Corner_Class_1_Pod_1_FF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
SchoolLarge,V4,ZONE,Corner_Class_1_Pod_1_SF_Zn,"Classroom, Lecture, Training, Vocational Areas",Multiplier,1,n/a,Floor_Area,1065.73,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Corner_Class_1_Pod_1_SF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.05,MeetingPeopleActivityLevel,LIGHT,"Lights_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomLights,Watts/Area,1.2,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,"Equip_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomElecEquipment,Watts/Area,0.8,W/ft2,Receptacle,"Refrig_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomRefrigeration,Watts/Area,0.0,W/ft2,Refrigeration,GASEQUIPMENT,"Gas_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Corner_Class_1_Pod_1_SF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Corner_Class_1_Pod_1_SF_Zn,Maximum,15.0,0.375,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Corner_Class_1_Pod_1_SF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,0.1598595,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Corner_Class_1_Pod_1_SF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
SchoolLarge,V4,ZONE,Corner_Class_1_Pod_2_FF_Zn,"Classroom, Lecture, Training, Vocational Areas",Multiplier,1,n/a,Floor_Area,1065.71,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Corner_Class_1_Pod_2_FF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.05,MeetingPeopleActivityLevel,LIGHT,"Lights_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomLights,Watts/Area,1.2,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,"Equip_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomElecEquipment,Watts/Area,0.8,W/ft2,Receptacle,"Refrig_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomRefrigeration,Watts/Area,0.0,W/ft2,Refrigeration,GASEQUIPMENT,"Gas_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Corner_Class_1_Pod_2_FF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Corner_Class_1_Pod_2_FF_Zn,Maximum,15.0,0.375,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Corner_Class_1_Pod_2_FF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,0.15985649999999998,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Corner_Class_1_Pod_2_FF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
SchoolLarge,V4,ZONE,Corner_Class_1_Pod_2_SF_Zn,"Classroom, Lecture, Training, Vocational Areas",Multiplier,1,n/a,Floor_Area,1065.71,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Corner_Class_1_Pod_2_SF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.05,MeetingPeopleActivityLevel,LIGHT,"Lights_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomLights,Watts/Area,1.2,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,"Equip_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomElecEquipment,Watts/Area,0.8,W/ft2,Receptacle,"Refrig_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomRefrigeration,Watts/Area,0.0,W/ft2,Refrigeration,GASEQUIPMENT,"Gas_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Corner_Class_1_Pod_2_SF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Corner_Class_1_Pod_2_SF_Zn,Maximum,15.0,0.375,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Corner_Class_1_Pod_2_SF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,0.15985649999999998,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Corner_Class_1_Pod_2_SF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
SchoolLarge,V4,ZONE,Corner_Class_1_Pod_3_FF_Zn,"Classroom, Lecture, Training, Vocational Areas",Multiplier,1,n/a,Floor_Area,1065.75,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Corner_Class_1_Pod_3_FF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.05,MeetingPeopleActivityLevel,LIGHT,"Lights_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomLights,Watts/Area,1.2,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,"Equip_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomElecEquipment,Watts/Area,0.8,W/ft2,Receptacle,"Refrig_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomRefrigeration,Watts/Area,0.0,W/ft2,Refrigeration,GASEQUIPMENT,"Gas_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Corner_Class_1_Pod_3_FF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Corner_Class_1_Pod_3_FF_Zn,Maximum,15.0,0.375,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Corner_Class_1_Pod_3_FF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,0.1598625,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Corner_Class_1_Pod_3_FF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
SchoolLarge,V4,ZONE,Corner_Class_1_Pod_3_SF_Zn,"Classroom, Lecture, Training, Vocational Areas",Multiplier,1,n/a,Floor_Area,1065.75,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Corner_Class_1_Pod_3_SF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.05,MeetingPeopleActivityLevel,LIGHT,"Lights_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomLights,Watts/Area,1.2,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,"Equip_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomElecEquipment,Watts/Area,0.8,W/ft2,Receptacle,"Refrig_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomRefrigeration,Watts/Area,0.0,W/ft2,Refrigeration,GASEQUIPMENT,"Gas_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Corner_Class_1_Pod_3_SF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Corner_Class_1_Pod_3_SF_Zn,Maximum,15.0,0.375,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Corner_Class_1_Pod_3_SF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,0.1598625,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Corner_Class_1_Pod_3_SF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
SchoolLarge,V4,ZONE,Corner_Class_2_Pod_1_FF_Zn,"Classroom, Lecture, Training, Vocational Areas",Multiplier,1,n/a,Floor_Area,1065.73,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Corner_Class_2_Pod_1_FF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.05,MeetingPeopleActivityLevel,LIGHT,"Lights_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomLights,Watts/Area,1.2,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,"Equip_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomElecEquipment,Watts/Area,0.8,W/ft2,Receptacle,"Refrig_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomRefrigeration,Watts/Area,0.0,W/ft2,Refrigeration,GASEQUIPMENT,"Gas_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Corner_Class_2_Pod_1_FF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Corner_Class_2_Pod_1_FF_Zn,Maximum,15.0,0.375,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Corner_Class_2_Pod_1_FF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,0.1598595,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Corner_Class_2_Pod_1_FF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
SchoolLarge,V4,ZONE,Corner_Class_2_Pod_1_SF_Zn,"Classroom, Lecture, Training, Vocational Areas",Multiplier,1,n/a,Floor_Area,1065.73,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Corner_Class_2_Pod_1_SF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.05,MeetingPeopleActivityLevel,LIGHT,"Lights_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomLights,Watts/Area,1.2,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,"Equip_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomElecEquipment,Watts/Area,0.8,W/ft2,Receptacle,"Refrig_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomRefrigeration,Watts/Area,0.0,W/ft2,Refrigeration,GASEQUIPMENT,"Gas_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Corner_Class_2_Pod_1_SF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Corner_Class_2_Pod_1_SF_Zn,Maximum,15.0,0.375,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Corner_Class_2_Pod_1_SF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,0.1598595,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Corner_Class_2_Pod_1_SF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
SchoolLarge,V4,ZONE,Corner_Class_2_Pod_2_FF_Zn,"Classroom, Lecture, Training, Vocational Areas",Multiplier,1,n/a,Floor_Area,1065.75,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Corner_Class_2_Pod_2_FF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.05,MeetingPeopleActivityLevel,LIGHT,"Lights_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomLights,Watts/Area,1.2,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,"Equip_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomElecEquipment,Watts/Area,0.8,W/ft2,Receptacle,"Refrig_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomRefrigeration,Watts/Area,0.0,W/ft2,Refrigeration,GASEQUIPMENT,"Gas_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Corner_Class_2_Pod_2_FF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Corner_Class_2_Pod_2_FF_Zn,Maximum,15.0,0.375,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Corner_Class_2_Pod_2_FF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,0.1598625,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Corner_Class_2_Pod_2_FF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
SchoolLarge,V4,ZONE,Corner_Class_2_Pod_2_SF_Zn,"Classroom, Lecture, Training, Vocational Areas",Multiplier,1,n/a,Floor_Area,1065.75,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Corner_Class_2_Pod_2_SF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.05,MeetingPeopleActivityLevel,LIGHT,"Lights_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomLights,Watts/Area,1.2,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,"Equip_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomElecEquipment,Watts/Area,0.8,W/ft2,Receptacle,"Refrig_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomRefrigeration,Watts/Area,0.0,W/ft2,Refrigeration,GASEQUIPMENT,"Gas_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Corner_Class_2_Pod_2_SF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Corner_Class_2_Pod_2_SF_Zn,Maximum,15.0,0.375,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Corner_Class_2_Pod_2_SF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,0.1598625,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Corner_Class_2_Pod_2_SF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
SchoolLarge,V4,ZONE,Corner_Class_2_Pod_3_FF_Zn,"Classroom, Lecture, Training, Vocational Areas",Multiplier,1,n/a,Floor_Area,1065.71,SF,Part_of_Total_Floor_Area,Y,PEOPLE,People_Corner_Class_2_Pod_3_FF_Zn,SchoolLargeClassroomOccupancy,People/Area,0.05,MeetingPeopleActivityLevel,LIGHT,"Lights_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomLights,Watts/Area,1.2,W/ft2,ComplianceLtg,ELECTRICEQUIPMENT,"Equip_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomElecEquipment,Watts/Area,0.8,W/ft2,Receptacle,"Refrig_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomRefrigeration,Watts/Area,0.0,W/ft2,Refrigeration,GASEQUIPMENT,"Gas_Classroom, Lecture, Training, Vocational Areas",SchoolLargeClassroomGasEquipment,Power/Area,0.0,Btu/hr-ft2,Gas,ZONEINFILTRATION:DESIGNFLOWRATE,Infil_Corner_Class_2_Pod_3_FF_Zn,SchoolLargeClassroomInfiltration,Flow/ExteriorWallArea,0,0.5624,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Corner_Class_2_Pod_3_FF_Zn,Maximum,15.0,0.375,0,SchoolLargeClassroomHVACAvail,WATERUSE:EQUIPMENT,WU_Corner_Class_2_Pod_3_FF_Zn,Gas,SchoolLargeClassroomServiceHotWater,TargetSHWTemp135,0.15985649999999998,THERMOSTATSETPOINT:DUALSETPOINT,TSDSP_Corner_Class_2_Pod_3_FF_Zn,SchoolLargeClassroomHtgSetpt,SchoolLargeClassroomClgSetpt
